team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
Real Madrid,1941/1942,Staff,Manager,,Juan Armet de Castellvi,Spain,0,1895-06-30
Real Madrid,1941/1942,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1941/1942,Player,Midfielder,,Lecue,Spain,0,1912-02-11
Real Madrid,1941/1942,Player,Midfielder,,Ipiña,Spain,0,1912-08-23
Real Madrid,1941/1942,Player,Midfielder,,José Sauto,Mexico,1,1912-09-07
Real Madrid,1941/1942,Player,Midfielder,,Huete,Spain,0,1914-08-25
Real Madrid,1941/1942,Player,Midfielder,,Jesús Alonso,Cuba,1,1917-04-24
Real Madrid,1941/1942,Player,Midfielder,,Tellado,Spain,0,1918-10-18
Real Madrid,1941/1942,Player,Midfielder,,Belmar,Spain,0,1919-10-25
Real Madrid,1941/1942,Player,Midfielder,,Barinaga,Spain,0,1922-08-15
Real Madrid,1940/1941,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1940/1941,Player,Defender,,Rafael Suárez,Spain,0,1913-01-12
Real Madrid,1940/1941,Player,Defender,,Mardones,Spain,0,1914-02-04
Real Madrid,1940/1941,Player,Defender,,Olivares,Spain,0,1920-06-24
Real Madrid,1940/1941,Player,Forward,,Marin,Spain,0,1906-09-04
Real Madrid,1940/1941,Player,Forward,,Bracero,Spain,0,1909-10-22
Real Madrid,1940/1941,Player,Forward,,Prat,Spain,0,1911-04-26
Real Madrid,1940/1941,Player,Forward,,Sanz,Spain,0,1915-01-18
Real Madrid,1940/1941,Player,Forward,,Emilio Sánchez,Spain,0,1915-06-16
Real Madrid,1940/1941,Player,Forward,,Alday,Spain,0,1917-09-05
Real Madrid,1940/1941,Player,Forward,,Dindurra,Spain,0,1919-04-04
Real Madrid,1940/1941,Player,Goalkeeper,,Espinosa,Spain,0,1913-06-14
Real Madrid,1940/1941,Player,Goalkeeper,,Esquivas,Spain,0,1916-08-19
Real Madrid,1940/1941,Staff,Manager,,Paco Bru Sanz,Spain,0,1885-04-12
Real Madrid,1940/1941,Player,Midfielder,,Triana,Spain,0,1908-06-09
Real Madrid,1940/1941,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1940/1941,Player,Midfielder,,Lecue,Spain,0,1912-02-11
Real Madrid,1940/1941,Player,Midfielder,,Ipiña,Spain,0,1912-08-23
Real Madrid,1940/1941,Player,Midfielder,,José Sauto,Mexico,1,1912-09-07
Real Madrid,1940/1941,Player,Midfielder,,Jesús Alonso,Cuba,1,1917-04-24
Real Madrid,1940/1941,Player,Midfielder,,Sierra,Spain,0,1919-01-01
Real Madrid,1940/1941,Player,Midfielder,,Barinaga,Spain,0,1922-08-15
Real Madrid,1939/1940,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1939/1940,Player,Defender,,Mardones,Spain,0,1914-02-04
Real Madrid,1939/1940,Player,Defender,,Tamayo,Spain,0,1918-06-01
Real Madrid,1939/1940,Player,Forward,,Marin,Spain,0,1906-09-04
Real Madrid,1939/1940,Player,Forward,,Emilio Sánchez,Spain,0,1915-06-16
Real Madrid,1939/1940,Player,Forward,,Méndez-Vigo,Spain,0,1916-01-09
Real Madrid,1939/1940,Player,Forward,,Meseguer,Spain,0,1916-03-17
Real Madrid,1939/1940,Player,Forward,,Alday,Spain,0,1917-09-05
Real Madrid,1939/1940,Player,Forward,,Dindurra,Spain,0,1919-04-04
Real Madrid,1939/1940,Player,Goalkeeper,,Espinosa,Spain,0,1913-06-14
Real Madrid,1939/1940,Player,Goalkeeper,,Esquivas,Spain,0,1916-08-19
Real Madrid,1939/1940,Player,Goalkeeper,,Galcerá,Spain,0,1918-11-17
Real Madrid,1939/1940,Staff,Manager,,Paco Bru Sanz,Spain,0,1885-04-12
Real Madrid,1939/1940,Player,Midfielder,,Triana,Spain,0,1908-06-09
Real Madrid,1939/1940,Player,Midfielder,,Bonet,Spain,0,1908-08-14
Real Madrid,1939/1940,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1939/1940,Player,Midfielder,,Lecue,Spain,0,1912-02-11
Real Madrid,1939/1940,Player,Midfielder,,Ipiña,Spain,0,1912-08-23
Real Madrid,1939/1940,Player,Midfielder,,José Sauto,Mexico,1,1912-09-07
Real Madrid,1939/1940,Player,Midfielder,,López Herranz,Spain,0,1913-05-04
Real Madrid,1939/1940,Player,Midfielder,,Jesús Alonso,Cuba,1,1917-04-24
Real Madrid,1939/1940,Player,Midfielder,,Villita,Spain,0,1917-05-05
Real Madrid,1939/1940,Player,Midfielder,,Barinaga,Spain,0,1922-08-15
Real Madrid,1938/1939,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1938/1939,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1937/1938,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1937/1938,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1937/1938,Player,Forward,,Emilín Alonso,Spain,0,1912-05-25
Real Madrid,1937/1938,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1936/1937,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1936/1937,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1936/1937,Player,Forward,,Emilín Alonso,Spain,0,1912-05-25
Real Madrid,1936/1937,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1935/1936,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1935/1936,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1935/1936,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1935/1936,Player,Defender,,Mardones,Spain,0,1914-02-04
Real Madrid,1935/1936,Player,Forward,,Hilario,Spain,0,1905-12-08
Real Madrid,1935/1936,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1935/1936,Player,Forward,,Diz,Spain,0,1910-09-09
Real Madrid,1935/1936,Player,Forward,,Sañudo,Spain,0,1912-01-23
Real Madrid,1935/1936,Player,Forward,,Emilín Alonso,Spain,0,1912-05-25
Real Madrid,1935/1936,Player,Forward,,Méndez-Vigo,Spain,0,1916-01-09
Real Madrid,1935/1936,Player,Forward,,Guillermo Kellemann,Hungary,1,
Real Madrid,1935/1936,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1935/1936,Player,Goalkeeper,,Jyula Kiszel,Hungary,1,1911-07-04
Real Madrid,1935/1936,Staff,Manager,,Paco Bru Sanz,Spain,0,1885-04-12
Real Madrid,1935/1936,Player,Midfielder,,Fernando,Brazil,1,1903-04-01
Real Madrid,1935/1936,Player,Midfielder,,Luis Regueiro,Spain,0,1908-07-01
Real Madrid,1935/1936,Player,Midfielder,,Bonet,Spain,0,1908-08-14
Real Madrid,1935/1936,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1935/1936,Player,Midfielder,,Pedro Regueiro,Spain,0,1909-09-19
Real Madrid,1935/1936,Player,Midfielder,,Lecue,Spain,0,1912-02-11
Real Madrid,1935/1936,Player,Midfielder,,José Sauto,Mexico,1,1912-09-07
Real Madrid,1935/1936,Player,Midfielder,,López Herranz,Spain,0,1913-05-04
Real Madrid,1934/1935,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1934/1935,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1934/1935,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1934/1935,Player,Forward,,Hilario,Spain,0,1905-12-08
Real Madrid,1934/1935,Player,Forward,,Gurruchaga,Spain,0,1908-05-09
Real Madrid,1934/1935,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1934/1935,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1934/1935,Player,Forward,,Losada Amor,Spain,0,1910-01-01
Real Madrid,1934/1935,Player,Forward,,Diz,Spain,0,1910-09-09
Real Madrid,1934/1935,Player,Forward,,Sañudo,Spain,0,1912-01-23
Real Madrid,1934/1935,Player,Forward,,Emilín Alonso,Spain,0,1912-05-25
Real Madrid,1934/1935,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1934/1935,Player,Goalkeeper,,Jyula Kiszel,Hungary,1,1911-07-04
Real Madrid,1934/1935,Player,Goalkeeper,,Campos,Spain,0,1913-08-08
Real Madrid,1934/1935,Staff,Manager,,Paco Bru Sanz,Spain,0,1885-04-12
Real Madrid,1934/1935,Player,Midfielder,,Luis Regueiro,Spain,0,1908-07-01
Real Madrid,1934/1935,Player,Midfielder,,Bonet,Spain,0,1908-08-14
Real Madrid,1934/1935,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1934/1935,Player,Midfielder,,Pedro Regueiro,Spain,0,1909-09-19
Real Madrid,1934/1935,Player,Midfielder,,Pablo López,Spain,0,1910-06-02
Real Madrid,1934/1935,Player,Midfielder,,Valle,Spain,0,1914-06-18
Real Madrid,1933/1934,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1933/1934,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1933/1934,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1933/1934,Player,Forward,,Samitier,Spain,0,1902-02-02
Real Madrid,1933/1934,Player,Forward,,Hilario,Spain,0,1905-12-08
Real Madrid,1933/1934,Player,Forward,,Gurruchaga,Spain,0,1908-05-09
Real Madrid,1933/1934,Player,Forward,,Olivares,Spain,0,1909-04-02
Real Madrid,1933/1934,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1933/1934,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1933/1934,Player,Forward,,Emilín Alonso,Spain,0,1912-05-25
Real Madrid,1933/1934,Player,Forward,,Blazquez,Spain,0,1912-08-17
Real Madrid,1933/1934,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1933/1934,Player,Goalkeeper,,Cayol,Spain,0,1908-08-29
Real Madrid,1933/1934,Player,Goalkeeper,,Campos,Spain,0,1913-08-08
Real Madrid,1933/1934,Staff,Manager,,Robert Edwin Firth,England,1,1887-02-20
Real Madrid,1933/1934,Player,Midfielder,,Luis Regueiro,Spain,0,1908-07-01
Real Madrid,1933/1934,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1933/1934,Player,Midfielder,,Pedro Regueiro,Spain,0,1909-09-19
Real Madrid,1933/1934,Player,Midfielder,,Villanueva,Spain,0,1911-11-04
Real Madrid,1933/1934,Player,Midfielder,,Arocha,Spain,0,1912-08-22
Real Madrid,1933/1934,Player,Midfielder,,José Sauto,Mexico,1,1912-09-07
Real Madrid,1933/1934,Player,Midfielder,,Valle,Spain,0,1914-06-18
Real Madrid,1932/1933,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1932/1933,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1932/1933,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1932/1933,Player,Forward,,Luis Olaso,Spain,0,1900-08-15
Real Madrid,1932/1933,Player,Forward,,Samitier,Spain,0,1902-02-02
Real Madrid,1932/1933,Player,Forward,,Hilario,Spain,0,1905-12-08
Real Madrid,1932/1933,Player,Forward,,Gurruchaga,Spain,0,1908-05-09
Real Madrid,1932/1933,Player,Forward,,Olivares,Spain,0,1909-04-02
Real Madrid,1932/1933,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1932/1933,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1932/1933,Player,Forward,,Mendizabal,Spain,0,1914-11-05
Real Madrid,1932/1933,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1932/1933,Player,Goalkeeper,,Campos,Spain,0,1913-08-08
Real Madrid,1932/1933,Staff,Manager,,Robert Edwin Firth,England,1,1887-02-20
Real Madrid,1932/1933,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1932/1933,Player,Midfielder,,Luis Regueiro,Spain,0,1908-07-01
Real Madrid,1932/1933,Player,Midfielder,,Eduardo Ordoñez,Puerto Rico,1,1908-10-13
Real Madrid,1932/1933,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1932/1933,Player,Midfielder,,Pedro Regueiro,Spain,0,1909-09-19
Real Madrid,1932/1933,Player,Midfielder,,Gómez Vicente,Spain,0,1910-05-12
Real Madrid,1932/1933,Player,Midfielder,,Valle,Spain,0,1914-06-18
Real Madrid,1931/1932,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1931/1932,Player,Defender,,Ciriaco Errasti,Spain,0,1904-08-08
Real Madrid,1931/1932,Player,Defender,,Quincoces,Spain,0,1905-07-17
Real Madrid,1931/1932,Player,Forward,,Luis Olaso,Spain,0,1900-08-15
Real Madrid,1931/1932,Player,Forward,,Triana,Spain,0,1902-06-28
Real Madrid,1931/1932,Player,Forward,,Hilario,Spain,0,1905-12-08
Real Madrid,1931/1932,Player,Forward,,Gurruchaga,Spain,0,1908-05-09
Real Madrid,1931/1932,Player,Forward,,Urretavizcaya,Spain,0,1909-01-14
Real Madrid,1931/1932,Player,Forward,,Olivares,Spain,0,1909-04-02
Real Madrid,1931/1932,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1931/1932,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1931/1932,Player,Forward,,Bestit,Spain,0,1910-01-29
Real Madrid,1931/1932,Player,Forward,,Mandalúniz,Spain,0,1910-03-19
Real Madrid,1931/1932,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1931/1932,Player,Goalkeeper,,Vidal,Spain,0,1907-10-24
Real Madrid,1931/1932,Staff,Manager,,Lipót Hertzka,Hungary,1,1904-11-19
Real Madrid,1931/1932,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1931/1932,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1931/1932,Player,Midfielder,,Esparza Echauri,Spain,0,1905-02-11
Real Madrid,1931/1932,Player,Midfielder,,Ateca,Spain,0,1906-01-01
Real Madrid,1931/1932,Player,Midfielder,,Luis Regueiro,Spain,0,1908-07-01
Real Madrid,1931/1932,Player,Midfielder,,Bonet,Spain,0,1908-08-14
Real Madrid,1931/1932,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1930/1931,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1930/1931,Player,Defender,,Escobal,Spain,0,1903-08-24
Real Madrid,1930/1931,Player,Defender,,Torregrosa,Spain,0,1904-12-21
Real Madrid,1930/1931,Player,Forward,,Luis Olaso,Spain,0,1900-08-15
Real Madrid,1930/1931,Player,Forward,,Triana,Spain,0,1902-06-28
Real Madrid,1930/1931,Player,Forward,,Garcia Puerta,Spain,0,1907-05-31
Real Madrid,1930/1931,Player,Forward,,Gurruchaga,Spain,0,1908-05-09
Real Madrid,1930/1931,Player,Forward,,Urretavizcaya,Spain,0,1909-01-14
Real Madrid,1930/1931,Player,Forward,,Eugenio,Spain,0,1909-05-06
Real Madrid,1930/1931,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1930/1931,Player,Forward,,Eguia,Spain,0,
Real Madrid,1930/1931,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
Real Madrid,1930/1931,Player,Goalkeeper,,Vidal,Spain,0,1907-10-24
Real Madrid,1930/1931,Player,Goalkeeper,,Nebot,Spain,0,1910-06-27
Real Madrid,1930/1931,Staff,Manager,,Lipót Hertzka,Hungary,1,1904-11-19
Real Madrid,1930/1931,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1930/1931,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1930/1931,Player,Midfielder,,Valderrama,Spain,0,1902-07-29
Real Madrid,1930/1931,Player,Midfielder,,Morera,Spain,0,1903-11-01
Real Madrid,1930/1931,Player,Midfielder,,Cosme,Spain,0,1904-01-15
Real Madrid,1930/1931,Player,Midfielder,,Esparza Echauri,Spain,0,1905-02-11
Real Madrid,1930/1931,Player,Midfielder,,Bonet,Spain,0,1908-08-14
Real Madrid,1930/1931,Player,Midfielder,,Gale,Spain,0,1908-11-28
Real Madrid,1930/1931,Player,Midfielder,,Leoncito,Spain,0,1909-08-30
Real Madrid,1929/1930,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1929/1930,Player,Defender,,Torregrosa,Spain,0,1904-12-21
Real Madrid,1929/1930,Player,Forward,,Luis Olaso,Spain,0,1900-08-15
Real Madrid,1929/1930,Player,Forward,,Triana,Spain,0,1902-06-28
Real Madrid,1929/1930,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1929/1930,Player,Forward,,López,Spain,0,1906-04-13
Real Madrid,1929/1930,Player,Forward,,Gaspar Rubio,Spain,0,1907-12-14
Real Madrid,1929/1930,Player,Forward,,San Miguel,Spain,0,1909-07-13
Real Madrid,1929/1930,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1929/1930,Player,Forward,,Moriones,Spain,0,1911-11-11
Real Madrid,1929/1930,Player,Goalkeeper,,Vidal,Spain,0,1907-10-24
Real Madrid,1929/1930,Player,Goalkeeper,,Nebot,Spain,0,1910-06-27
Real Madrid,1929/1930,Staff,Manager,,José Quirante,Spain,0,1884-01-01
Real Madrid,1929/1930,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1929/1930,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1929/1930,Player,Midfielder,,Morera,Spain,0,1903-11-01
Real Madrid,1929/1930,Player,Midfielder,,Cosme,Spain,0,1904-01-15
Real Madrid,1929/1930,Player,Midfielder,,Esparza Echauri,Spain,0,1905-02-11
Real Madrid,1929/1930,Player,Midfielder,,Cominges,Spain,0,1906-01-01
Real Madrid,1929/1930,Player,Midfielder,,Lope Peña,Spain,0,1907-04-21
Real Madrid,1929/1930,Player,Midfielder,,Gale,Spain,0,1908-11-28
Real Madrid,1929/1930,Player,Midfielder,,Bergareche,Spain,0,1910-05-16
Real Madrid,1929/1930,Player,Midfielder,,Lozano,Spain,0,
Real Madrid,1928/1929,Player,Defender,,Urquizu,Spain,0,1901-06-24
Real Madrid,1928/1929,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1928/1929,Player,Defender,,Manuel Anatol,Spain,0,1903-05-08
Real Madrid,1928/1929,Player,Defender,,Uribe,Spain,0,1906-10-17
Real Madrid,1928/1929,Player,Defender,,Blasco,Spain,0,
Real Madrid,1928/1929,Player,Forward,,Triana,Spain,0,1902-06-28
Real Madrid,1928/1929,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1928/1929,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1928/1929,Player,Forward,,López,Spain,0,1906-04-13
Real Madrid,1928/1929,Player,Forward,,Gaspar Rubio,Spain,0,1907-12-14
Real Madrid,1928/1929,Player,Forward,,Lazcano,Spain,0,1909-12-30
Real Madrid,1928/1929,Player,Goalkeeper,,Cabo,Spain,0,1907-07-17
Real Madrid,1928/1929,Player,Goalkeeper,,Vidal,Spain,0,1907-10-24
Real Madrid,1928/1929,Staff,Manager,,José Berraondo,Spain,0,1878-11-04
Real Madrid,1928/1929,Staff,Manager,,José Quirante,Spain,0,1884-01-01
Real Madrid,1928/1929,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1928/1929,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1928/1929,Player,Midfielder,,Morera,Spain,0,1903-11-01
Real Madrid,1928/1929,Player,Midfielder,,Esparza Echauri,Spain,0,1905-02-11
Real Madrid,1928/1929,Player,Midfielder,,Lope Peña,Spain,0,1907-04-21
Real Madrid,1928/1929,Player,Midfielder,,Cañavera,Spain,0,
Real Madrid,1928/1929,Player,Midfielder,,Lozano,Spain,0,
Real Madrid,1927/1928,Player,Defender,,Urquizu,Spain,0,1901-06-24
Real Madrid,1927/1928,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1927/1928,Player,Defender,,Uribe,Spain,0,1906-10-17
Real Madrid,1927/1928,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1927/1928,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1927/1928,Staff,Manager,,José Berraondo,Spain,0,1878-11-04
Real Madrid,1927/1928,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1927/1928,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1927/1928,Player,Midfielder,,Prats,Spain,0,1902-01-01
Real Madrid,1927/1928,Player,Midfielder,,Lozano,Spain,0,
Real Madrid,1926/1927,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1926/1927,Player,Defender,,Uribe,Spain,0,1906-10-17
Real Madrid,1926/1927,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1926/1927,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1926/1927,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1926/1927,Player,Midfielder,,Peña,Spain,0,1895-04-19
Real Madrid,1926/1927,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1926/1927,Player,Midfielder,,Lozano,Spain,0,
Real Madrid,1925/1926,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1925/1926,Player,Defender,,Uribe,Spain,0,1906-10-17
Real Madrid,1925/1926,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1925/1926,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1925/1926,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1925/1926,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1924/1925,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1924/1925,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1924/1925,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1924/1925,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1924/1925,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1924/1925,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1923/1924,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1923/1924,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1923/1924,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1923/1924,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1923/1924,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1923/1924,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1923/1924,Player,Midfielder,,Valderrama,Spain,0,1902-07-29
Real Madrid,1922/1923,Player,Defender,,Quesada,Spain,0,1902-07-01
Real Madrid,1922/1923,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1922/1923,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1922/1923,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1922/1923,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1922/1923,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1921/1922,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1921/1922,Player,Forward,,Del Campo,Spain,0,1902-09-30
Real Madrid,1921/1922,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1921/1922,Player,Midfielder,,Félix Pérez,Spain,0,1901-06-13
Real Madrid,1921/1922,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1920/1921,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1920/1921,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1919/1920,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1919/1920,Player,Forward,,Monjardín,Spain,0,1903-04-24
Real Madrid,1919/1920,Staff,Manager,,Arthur Johnson,Spain,0,1879-04-12
Real Madrid,1919/1920,Player,Midfielder,,Adolphe Mengotti,Spain,0,1901-11-12
Real Madrid,1918/1919,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1918/1919,Player,Goalkeeper,,Eduardo Teus,Philippines,1,1896-11-06
Real Madrid,1918/1919,Staff,Manager,,Arthur Johnson,Spain,0,1879-04-12
Real Madrid,1917/1918,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1917/1918,Player,Goalkeeper,,Eduardo Teus,Philippines,1,1896-11-06
Real Madrid,1917/1918,Staff,Manager,,Arthur Johnson,Spain,0,1879-04-12
Real Madrid,1916/1917,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1916/1917,Player,Goalkeeper,,Eduardo Teus,Philippines,1,1896-11-06
Real Madrid,1916/1917,Staff,Manager,,Arthur Johnson,Spain,0,1879-04-12
Real Madrid,1915/1916,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
Real Madrid,1915/1916,Player,Goalkeeper,,Eduardo Teus,Philippines,1,1896-11-06
Real Madrid,1915/1916,Staff,Manager,,Arthur Johnson,Spain,0,1879-04-12
Real Madrid,1915/1916,Player,Midfielder,,Artola,Spain,0,1895-11-28
Real Madrid,1914/1915,Player,Forward,,Santiago Bernabéu,Spain,0,1895-06-08
